topology,location_a,base_topology,section,organization 
INE-VIRL/CCIE.SPv4.Workbook/advanced.technologies.labs/inter.as.l3vpn.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.SPv4.Workbook/advanced.technologies.labs/inter.as.l3vpn.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,CCIE.SPv4.Workbook,https://ine.com/
INE-VIRL/CCIE.SPv4.Workbook/advanced.technologies.labs/is-is.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.SPv4.Workbook/advanced.technologies.labs/is-is.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,CCIE.SPv4.Workbook,https://ine.com/
INE-VIRL/CCIE.SPv4.Workbook/advanced.technologies.labs/l2vpn.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.SPv4.Workbook/advanced.technologies.labs/l2vpn.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,CCIE.SPv4.Workbook,https://ine.com/
INE-VIRL/CCIE.SPv4.Workbook/advanced.technologies.labs/l2vpn.vlan.based.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.SPv4.Workbook/advanced.technologies.labs/l2vpn.vlan.based.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,CCIE.SPv4.Workbook,https://ine.com/
INE-VIRL/CCIE.SPv4.Workbook/advanced.technologies.labs/l3vpn.backdoor.links.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.SPv4.Workbook/advanced.technologies.labs/l3vpn.backdoor.links.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,CCIE.SPv4.Workbook,https://ine.com/
INE-VIRL/CCIE.SPv4.Workbook/advanced.technologies.labs/lisp.basic.addressing.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.SPv4.Workbook/advanced.technologies.labs/lisp.basic.addressing.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,CCIE.SPv4.Workbook,https://ine.com/
INE-VIRL/CCIE.SPv4.Workbook/advanced.technologies.labs/lisp.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.SPv4.Workbook/advanced.technologies.labs/lisp.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,CCIE.SPv4.Workbook,https://ine.com/
INE-VIRL/CCIE.SPv4.Workbook/advanced.technologies.labs/mpls.te.with.is-is.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.SPv4.Workbook/advanced.technologies.labs/mpls.te.with.is-is.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,CCIE.SPv4.Workbook,https://ine.com/
INE-VIRL/CCIE.SPv4.Workbook/advanced.technologies.labs/multi.vrf.ce.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.SPv4.Workbook/advanced.technologies.labs/multi.vrf.ce.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,CCIE.SPv4.Workbook,https://ine.com/
INE-VIRL/CCIE.SPv4.Workbook/advanced.technologies.labs/multicast.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.SPv4.Workbook/advanced.technologies.labs/multicast.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,CCIE.SPv4.Workbook,https://ine.com/
INE-VIRL/CCIE.SPv4.Workbook/advanced.technologies.labs/multisite.l3vpn.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.SPv4.Workbook/advanced.technologies.labs/multisite.l3vpn.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,CCIE.SPv4.Workbook,https://ine.com/
INE-VIRL/CCIE.SPv4.Workbook/advanced.technologies.labs/ospfv2.and.ldp.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.SPv4.Workbook/advanced.technologies.labs/ospfv2.and.ldp.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,CCIE.SPv4.Workbook,https://ine.com/
INE-VIRL/CCIE.SPv4.Workbook/advanced.technologies.labs/ospfv2.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.SPv4.Workbook/advanced.technologies.labs/ospfv2.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,CCIE.SPv4.Workbook,https://ine.com/
INE-VIRL/CCIE.SPv4.Workbook/advanced.technologies.labs/unified.mpls.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.SPv4.Workbook/advanced.technologies.labs/unified.mpls.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,CCIE.SPv4.Workbook,https://ine.com/
INE-VIRL/Courses/CCIE.Enterprise.Infrastructure.v1.0/1.1.a.Switch.Administration.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/Courses/CCIE.Enterprise.Infrastructure.v1.0/1.1.a.Switch.Administration.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,Courses/CCIE.Enterprise.Infrastructure.v1.0,https://ine.com/
INE-VIRL/Courses/CCIE.Enterprise.Infrastructure.v1.0/basic.bgp.route.reflection.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/Courses/CCIE.Enterprise.Infrastructure.v1.0/basic.bgp.route.reflection.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,Courses/CCIE.Enterprise.Infrastructure.v1.0,https://ine.com/
INE-VIRL/Courses/CCIE.Enterprise.Infrastructure.v1.0/basic.ip.addressing.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/Courses/CCIE.Enterprise.Infrastructure.v1.0/basic.ip.addressing.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,Courses/CCIE.Enterprise.Infrastructure.v1.0,https://ine.com/
INE-VIRL/Courses/CCIE.Enterprise.Infrastructure.v1.0/basic.ospf.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/Courses/CCIE.Enterprise.Infrastructure.v1.0/basic.ospf.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,Courses/CCIE.Enterprise.Infrastructure.v1.0,https://ine.com/
INE-VIRL/Courses/CCIE.Enterprise.Infrastructure.v1.0/full.bgp.with.next-hop.self.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/Courses/CCIE.Enterprise.Infrastructure.v1.0/full.bgp.with.next-hop.self.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,Courses/CCIE.Enterprise.Infrastructure.v1.0,https://ine.com/
INE-VIRL/Courses/Implementing.Multicast.VPNs.on.Cisco.IOS.XR.and.XE/Profile.0.Implementing.Multicast.VPNs.on.Cisco.IOS.XR.and.XE.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/Courses/Implementing.Multicast.VPNs.on.Cisco.IOS.XR.and.XE/Profile.0.Implementing.Multicast.VPNs.on.Cisco.IOS.XR.and.XE.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,Courses/Implementing.Multicast.VPNs.on.Cisco.IOS.XR.and.XE,https://ine.com/
INE-VIRL/Courses/Implementing.Multicast.VPNs.on.Cisco.IOS.XR.and.XE/Profile.1.Implementing.Multicast.VPNs.on.Cisco.IOS.XR.and.XE.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/Courses/Implementing.Multicast.VPNs.on.Cisco.IOS.XR.and.XE/Profile.1.Implementing.Multicast.VPNs.on.Cisco.IOS.XR.and.XE.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,Courses/Implementing.Multicast.VPNs.on.Cisco.IOS.XR.and.XE,https://ine.com/
INE-VIRL/Courses/Implementing.Multicast.VPNs.on.Cisco.IOS.XR.and.XE/Profile.11.Implementing.Multicast.VPNs.on.Cisco.IOS.XR.and.XE.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/Courses/Implementing.Multicast.VPNs.on.Cisco.IOS.XR.and.XE/Profile.11.Implementing.Multicast.VPNs.on.Cisco.IOS.XR.and.XE.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,Courses/Implementing.Multicast.VPNs.on.Cisco.IOS.XR.and.XE,https://ine.com/
INE-VIRL/Courses/Implementing.Multicast.VPNs.on.Cisco.IOS.XR.and.XE/Profile.3.Implementing.Multicast.VPNs.on.Cisco.IOS.XR.and.XE.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/Courses/Implementing.Multicast.VPNs.on.Cisco.IOS.XR.and.XE/Profile.3.Implementing.Multicast.VPNs.on.Cisco.IOS.XR.and.XE.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,Courses/Implementing.Multicast.VPNs.on.Cisco.IOS.XR.and.XE,https://ine.com/
INE-VIRL/Courses/Implementing.Segment.Routing.on.Cisco.IOS.XR.and.XE/Base.MPLS.L3VPN.with.IS-IS.core.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/Courses/Implementing.Segment.Routing.on.Cisco.IOS.XR.and.XE/Base.MPLS.L3VPN.with.IS-IS.core.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,Courses/Implementing.Segment.Routing.on.Cisco.IOS.XR.and.XE,https://ine.com/
INE-VIRL/Courses/Implementing.Segment.Routing.on.Cisco.IOS.XR.and.XE/Base.MPLS.L3VPN.with.OSPF.core.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/Courses/Implementing.Segment.Routing.on.Cisco.IOS.XR.and.XE/Base.MPLS.L3VPN.with.OSPF.core.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,Courses/Implementing.Segment.Routing.on.Cisco.IOS.XR.and.XE,https://ine.com/
INE-VIRL/Courses/Implementing.Segment.Routing.on.Cisco.IOS.XR.and.XE/Segment.Routing.with.ISIS.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/Courses/Implementing.Segment.Routing.on.Cisco.IOS.XR.and.XE/Segment.Routing.with.ISIS.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,Courses/Implementing.Segment.Routing.on.Cisco.IOS.XR.and.XE,https://ine.com/
INE-VIRL/Courses/Implementing.Segment.Routing.on.Cisco.IOS.XR.and.XE/Segment.Routing.with.OSPF.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/Courses/Implementing.Segment.Routing.on.Cisco.IOS.XR.and.XE/Segment.Routing.with.OSPF.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,Courses/Implementing.Segment.Routing.on.Cisco.IOS.XR.and.XE,https://ine.com/
INE-VIRL/RSv5.Graded.Labs/RSv5.graded.lab.1-bootcamp.bonus.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/RSv5.Graded.Labs/RSv5.graded.lab.1-bootcamp.bonus.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,RSv5.Graded.Labs,https://ine.com/
INE-VIRL/RSv5.Graded.Labs/RSv5.graded.lab.1.CS-Solution.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/RSv5.Graded.Labs/RSv5.graded.lab.1.CS-Solution.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,RSv5.Graded.Labs,https://ine.com/
INE-VIRL/RSv5.Graded.Labs/RSv5.graded.lab.1.CS.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/RSv5.Graded.Labs/RSv5.graded.lab.1.CS.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,RSv5.Graded.Labs,https://ine.com/
INE-VIRL/RSv5.Graded.Labs/RSv5.graded.lab.1.TS-Solution.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/RSv5.Graded.Labs/RSv5.graded.lab.1.TS-Solution.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,RSv5.Graded.Labs,https://ine.com/
INE-VIRL/RSv5.Graded.Labs/RSv5.graded.lab.1.TS.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/RSv5.Graded.Labs/RSv5.graded.lab.1.TS.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,RSv5.Graded.Labs,https://ine.com/
INE-VIRL/RSv5.Graded.Labs/RSv5.graded.lab.1.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/RSv5.Graded.Labs/RSv5.graded.lab.1.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,RSv5.Graded.Labs,https://ine.com/
INE-VIRL/RSv5.Graded.Labs/RSv5.graded.lab.2.CS-Solution.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/RSv5.Graded.Labs/RSv5.graded.lab.2.CS-Solution.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,RSv5.Graded.Labs,https://ine.com/
INE-VIRL/RSv5.Graded.Labs/RSv5.graded.lab.1.TS.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/RSv5.Graded.Labs/RSv5.graded.lab.1.TS.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,RSv5.Graded.Labs,https://ine.com/
INE-VIRL/RSv5.Graded.Labs/RSv5.graded.lab.2.TS-Solution.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/RSv5.Graded.Labs/RSv5.graded.lab.2.TS-Solution.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,RSv5.Graded.Labs,https://ine.com/
INE-VIRL/RSv5.Graded.Labs/RSv5.graded.lab.2.TS.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/RSv5.Graded.Labs/RSv5.graded.lab.2.TS.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,RSv5.Graded.Labs,https://ine.com/
INE-VIRL/RSv5.Graded.Labs/RSv5.graded.lab.2.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/RSv5.Graded.Labs/RSv5.graded.lab.2.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,RSv5.Graded.Labs,https://ine.com/
INE-VIRL/RSv5.Graded.Labs/RSv5.graded.lab.3.CS-Solution.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/RSv5.Graded.Labs/RSv5.graded.lab.3.CS-Solution.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,RSv5.Graded.Labs,https://ine.com/
INE-VIRL/RSv5.Graded.Labs/RSv5.graded.lab.3.CS.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/RSv5.Graded.Labs/RSv5.graded.lab.3.CS.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,RSv5.Graded.Labs,https://ine.com/
INE-VIRL/RSv5.Graded.Labs/RSv5.graded.lab.3.TS-Solution.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/RSv5.Graded.Labs/RSv5.graded.lab.3.TS-Solution.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,RSv5.Graded.Labs,https://ine.com/
INE-VIRL/RSv5.Graded.Labs/RSv5.graded.lab.3.TS.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/RSv5.Graded.Labs/RSv5.graded.lab.3.TS.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,RSv5.Graded.Labs,https://ine.com/
INE-VIRL/RSv5.Graded.Labs/RSv5.graded.lab.3.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/RSv5.Graded.Labs/RSv5.graded.lab.3.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,RSv5.Graded.Labs,https://ine.com/
INE-VIRL/RSv5.Graded.Labs/RSv5.graded.lab.4.CS-Solution.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/RSv5.Graded.Labs/RSv5.graded.lab.4.CS-Solution.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,RSv5.Graded.Labs,https://ine.com/
INE-VIRL/RSv5.Graded.Labs/RSv5.graded.lab.4.CS.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/RSv5.Graded.Labs/RSv5.graded.lab.4.CS.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,RSv5.Graded.Labs,https://ine.com/
INE-VIRL/RSv5.Graded.Labs/RSv5.graded.lab.4.TS.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/RSv5.Graded.Labs/RSv5.graded.lab.4.TS.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,RSv5.Graded.Labs,https://ine.com/
INE-VIRL/Webinars/INE.Ask.The.Expert.VXLAN.BGP.EVPN-Z8xyZh.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/Webinars/INE.Ask.The.Expert.VXLAN.BGP.EVPN-Z8xyZh.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,Webinars,https://ine.com/
INE-VIRL/Webinars/INE.Ask.The.Expert.VXLAN.BGP.EVPN.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/Webinars/INE.Ask.The.Expert.VXLAN.BGP.EVPN.virl,https://raw.githubusercontent.com/frankie336/INE-VIRL/master/CCIE.RSv5.Workbook/INE.CCIE.RSv5.Workbook.14.node.base.topology.virl,Webinars,https://ine.com/
